ts	imei	mwra	c.android.chrome	c.android.youtube	c.dogalize	c.android.gm	c.katana	c.UCMobile.intl	c.UCMobile.x86	c.raider	c.updateassist	c.android.vending
2018-05-13 14:17:00	3590433799317661982	1.00000	11.11739	14.85627	9.69857	11.42166	11.40383	39.93032	56.35846	15.08069	76.61881	18.14016
2018-05-13 14:18:00	359043379931766486	1.00000	16.24600	11.42806	7.61510	6.99336	7.25421	63.90365	32.81482	6.48782	60.98345	36.33298
2018-05-13 14:19:00	359043379931766122	0.00000	9.66999	15.69922	11.17665	10.56094	10.81609	47.87461	44.51335	35.03559	37.24202	35.68983
2018-05-13 14:20:00	3590433799317661537	1.00000	14.53179	11.95273	12.98419	12.11831	8.65666	51.32225	28.38475	11.89553	24.66285	7.72843
2018-05-13 14:21:00	359043379931766585	1.00000	9.04700	16.35531	14.86294	9.06876	13.16677	48.24617	41.79903	73.92188	89.45312	64.88887
2018-05-13 14:22:00	863033069630348396	1.00000	13.44678	12.46593	12.90600	12.31178	8.86585	28.61676	51.58730	90.46663	43.20430	97.34707
2018-05-13 14:23:00	8630330696303482485	0.00000	8.52886	11.93532	16.31732	11.93464	13.00614	50.66430	46.47271	74.69055	90.60448	92.44327
2018-05-13 14:24:00	3590433799317661990	0.00000	8.05595	10.47340	9.72615	7.87550	12.89252	58.64128	54.02319	83.98948	98.86006	68.75506
2018-05-13 14:25:00	8630330696303481560	0.00000	6.95492	6.39591	11.98857	9.00123	13.25480	27.51814	46.86971	93.02872	90.15334	79.26439
2018-05-13 14:26:00	3590433799317661834	1.00000	15.06640	10.16877	8.12027	9.76682	7.29314	76.04138	45.65205	2.00779	34.58788	87.38528
2018-05-13 14:27:00	3590433799317661214	1.00000	12.79065	11.02172	7.74544	8.83049	6.74372	52.12998	65.33632	39.88551	1.69390	67.18315
2018-05-13 14:28:00	3590433799317661347	1.00000	11.92520	13.87404	7.43451	8.24171	8.36250	37.35482	47.83631	24.11036	98.02230	95.21592
2018-05-13 14:29:00	359043379931766759	1.00000	10.94771	7.70177	9.76241	16.62299	7.19377	32.40609	70.15313	74.91270	59.41733	68.26319
2018-05-13 14:30:00	8630330696303481602	1.00000	8.33793	12.81320	12.19319	17.79362	10.55145	48.17671	54.39240	46.90993	28.32243	99.56602
2018-05-13 14:31:00	863033069630348149	0.00000	5.39318	13.51607	17.00605	15.26790	8.09795	38.07860	42.60029	90.60623	87.43837	71.28533
2018-05-13 14:32:00	3590433799317662071	0.00000	10.49846	12.82779	11.75771	12.20420	13.57259	55.49760	45.55362	25.84761	20.17761	28.14928
2018-05-13 14:33:00	3590433799317662378	0.00000	9.09597	11.64145	9.88034	10.74690	14.24250	26.19359	40.60325	61.76225	98.97772	41.93983
2018-05-13 14:34:00	3590433799317661982	0.00000	11.12204	14.30488	15.61940	13.60331	14.04387	43.53678	38.24396	77.73266	9.10682	3.77802
2018-05-13 14:35:00	8630330696303481552	0.00000	9.86389	14.74882	11.53268	10.35035	10.18443	46.30727	66.69075	13.96985	21.85873	12.87324
2018-05-13 14:36:00	3590433799317662139	0.00000	9.18394	14.03941	11.03726	14.35188	13.08024	48.21120	52.95853	10.63607	87.52694	69.80218
2018-05-13 14:37:00	3590433799317661263	1.00000	17.29306	10.46049	7.19099	5.96065	6.65934	28.88775	31.78925	63.32844	85.62173	90.83063
2018-05-13 14:38:00	863033069630348651	1.00000	13.16354	9.57477	9.12179	7.43077	6.48653	34.51945	47.17307	32.85740	69.58241	55.12407
2018-05-13 14:39:00	8630330696303481388	1.00000	13.49756	11.68013	12.47682	11.96789	8.28580	44.04704	63.71293	45.37775	91.85514	39.55861
2018-05-13 14:40:00	359043379931766916	0.00000	7.24161	11.70025	15.63774	9.79578	8.98926	65.68098	64.83889	50.44503	45.78634	62.38937
2018-05-13 14:41:00	3590433799317662402	0.00000	7.03595	11.47208	10.29877	12.78480	12.26091	65.84256	48.91345	24.06043	85.70204	18.90775
2018-05-13 14:42:00	359043379931766999	0.00000	8.36652	10.84183	10.96934	11.35831	9.56025	36.95972	46.90025	46.79703	47.78686	29.74218
2018-05-13 14:43:00	863033069630348503	1.00000	13.01574	13.38417	12.77773	10.99485	9.68615	40.60344	60.35472	41.06981	33.68514	60.47127
2018-05-13 14:44:00	359043379931766858	0.00000	10.75843	13.30249	10.62478	8.85230	9.15951	45.46897	42.40320	53.19796	54.84511	92.59641
2018-05-13 14:45:00	8630330696303481248	1.00000	11.63646	12.10750	13.62457	12.13716	7.36626	52.48149	41.45694	20.45930	18.72083	73.24586
2018-05-13 14:46:00	863033069630348529	1.00000	13.92783	16.37580	6.35777	8.49620	7.80761	30.72150	36.31420	11.06043	68.70097	76.79064
2018-05-13 14:47:00	8630330696303481065	1.00000	15.16451	8.23448	9.03485	7.78792	4.20835	29.00054	69.89600	57.35351	84.25105	19.58843
2018-05-13 14:48:00	863033069630348834	1.00000	9.88832	12.02743	10.49982	13.54389	9.29056	50.51804	50.65472	69.38856	51.94172	37.32015
2018-05-13 14:49:00	8630330696303481693	0.00000	10.00813	13.05327	10.06051	12.22768	12.69683	32.48598	47.22102	29.70529	83.32416	11.95708
2018-05-13 14:50:00	863033069630348677	1.00000	14.69379	11.62148	11.73124	5.77176	9.93105	44.57580	66.64116	63.36513	19.94325	1.15295
2018-05-13 14:51:00	3590433799317661727	0.00000	7.99357	13.29430	10.48682	7.85482	12.41943	72.27672	58.79249	30.66659	61.70955	9.52250
2018-05-13 14:52:00	359043379931766239	0.00000	8.76846	11.94702	12.79911	13.25915	16.38096	49.68333	45.89856	87.24545	64.55384	97.11337
2018-05-13 14:53:00	359043379931766635	0.00000	9.84564	14.03315	10.89542	8.08579	13.41395	34.53276	54.70736	27.53206	29.80814	11.43428
2018-05-13 14:54:00	8630330696303481537	1.00000	9.85135	14.45431	14.60647	14.05690	7.81757	49.61909	38.66209	14.68255	60.96021	24.90260
2018-05-13 14:55:00	3590433799317662220	1.00000	10.45575	13.10530	11.75481	14.59967	10.28435	51.04035	71.29798	2.42607	51.30166	69.56328
2018-05-13 14:56:00	8630330696303482220	0.00000	8.74250	13.67813	10.98535	11.04118	17.31037	51.13416	52.56507	61.63152	33.35416	22.27064
2018-05-13 14:57:00	863033069630348057	0.00000	12.14652	12.90905	8.94763	11.83536	16.84771	33.93624	55.88658	74.05650	75.66276	29.71042
2018-05-13 14:58:00	359043379931766627	1.00000	12.76400	10.28890	10.52508	6.71631	8.39991	49.71210	57.34092	36.49006	96.86946	41.36449
2018-05-13 14:59:00	3590433799317662022	0.00000	8.36917	14.97644	16.16618	11.03411	10.85988	49.87880	37.22759	60.61158	47.71289	72.58899
2018-05-13 15:00:00	3590433799317661099	0.00000	6.69174	9.72440	17.26824	7.31710	14.32735	48.94142	56.60063	25.34707	87.83830	4.28609
2018-05-13 15:01:00	8630330696303481594	1.00000	13.19552	13.58431	10.90933	11.28015	12.82157	30.97916	50.43427	96.44736	7.34381	53.33226
2018-05-13 15:02:00	3590433799317661834	0.00000	6.05656	10.05793	13.32028	5.77437	11.85754	58.71681	42.37528	76.56755	8.45156	35.18099
2018-05-13 15:03:00	8630330696303481156	1.00000	14.07392	11.37604	8.74084	5.42183	7.37097	30.49735	58.01312	26.67580	80.24717	3.10342
2018-05-13 15:04:00	863033069630348248	1.00000	16.53389	9.31480	12.56879	12.02649	9.46652	44.05195	43.06828	28.26666	91.63259	17.70574
2018-05-13 15:05:00	359043379931766940	1.00000	7.64057	12.84048	8.66823	12.36735	12.30608	65.01575	18.89697	74.20644	96.76434	90.69005
2018-05-13 15:06:00	8630330696303482154	1.00000	13.96612	14.94851	7.65038	8.00403	9.01252	45.52386	47.58907	68.04756	48.16246	71.40937
2018-05-13 15:07:00	3590433799317661446	1.00000	12.33597	14.44070	8.21152	8.28769	4.87180	55.26100	60.65574	19.54282	9.21714	69.97820
2018-05-13 15:08:00	3590433799317661347	1.00000	8.04443	12.77073	11.27320	12.12820	10.68556	46.30860	27.96311	18.15657	89.07430	35.51286
2018-05-13 15:09:00	3590433799317661198	1.00000	13.82675	11.41658	10.00297	10.86510	8.58443	30.68178	50.24803	23.17453	26.58557	83.74179
2018-05-13 15:10:00	863033069630348263	1.00000	11.40154	13.32326	10.27784	9.32882	7.13345	58.52019	26.72640	77.01834	68.85499	71.22331
2018-05-13 15:11:00	8630330696303481552	1.00000	12.94186	15.16432	12.20520	10.79342	11.15258	53.94095	66.82523	55.15597	26.46650	1.44576
2018-05-13 15:12:00	863033069630348305	1.00000	11.99124	12.14402	10.57968	6.46668	9.58474	42.17972	44.16727	86.65614	87.29749	19.96223
2018-05-13 15:13:00	3590433799317662212	1.00000	9.44452	14.64034	11.28053	7.91079	9.25038	25.26485	48.11506	16.14918	2.28215	24.05792
2018-05-13 15:14:00	3590433799317661933	1.00000	11.43920	12.43336	7.09519	8.89718	8.97276	51.62370	60.15240	70.67416	44.79108	97.14709
2018-05-13 15:15:00	3590433799317661784	1.00000	11.41356	15.14425	11.61137	11.41926	10.79098	38.27904	3.64017	12.53715	75.63861	32.33455
2018-05-13 15:16:00	3590433799317661164	0.00000	7.99398	14.75020	12.47739	11.75546	11.45583	50.63693	43.06249	13.09990	62.67399	56.37698
2018-05-13 15:17:00	359043379931766742	1.00000	11.18796	12.77626	9.22975	7.81466	7.74404	51.96844	40.62337	37.42115	79.93435	16.07012
2018-05-13 15:18:00	8630330696303481099	0.00000	11.10986	15.10901	11.84900	11.73301	11.14876	50.02852	46.59558	41.29594	34.81562	98.26934
2018-05-13 15:19:00	359043379931766106	1.00000	14.48483	8.82302	10.42680	6.43940	8.32892	57.25055	46.91249	56.33988	8.59476	81.24221
2018-05-13 15:20:00	3590433799317662089	0.00000	5.67735	9.36704	12.00573	8.49009	9.46945	34.92939	43.21849	14.27019	74.78224	31.70610
2018-05-13 15:21:00	3590433799317661396	1.00000	11.01212	12.87133	10.59014	10.92081	10.09472	37.79483	42.22922	42.30057	27.44784	82.36442
2018-05-13 15:22:00	8630330696303482220	1.00000	14.78980	9.30997	16.30829	13.16535	7.26900	34.38482	53.40233	64.96544	57.47342	89.20434
2018-05-13 15:23:00	863033069630348560	0.00000	7.66803	10.85467	11.44957	12.98503	11.96936	34.85532	46.00368	20.94034	86.23818	41.95656
2018-05-13 15:24:00	359043379931766221	0.00000	9.43014	12.78166	12.72975	11.88601	11.31632	67.79276	55.75685	24.38716	36.68946	87.40531
2018-05-13 15:25:00	8630330696303482360	1.00000	13.37720	11.44362	9.15306	7.03538	9.13952	47.75691	61.66115	90.51681	82.89008	26.00119
2018-05-13 15:26:00	8630330696303481834	1.00000	14.23190	12.30938	7.85007	8.13213	8.79723	16.90750	46.83895	1.57410	42.19275	64.77677
2018-05-13 15:27:00	863033069630348784	1.00000	14.27382	11.43614	6.82333	7.92017	6.87166	34.18451	52.84947	73.31446	86.07046	14.90863
2018-05-13 15:28:00	359043379931766890	1.00000	13.41373	11.84060	10.90025	7.22143	7.72587	29.84768	62.99802	79.54724	89.34651	59.35073
2018-05-13 15:29:00	3590433799317661933	1.00000	11.23358	15.11780	12.68700	11.00259	9.44958	62.37321	57.04035	52.54061	26.45480	96.24254
2018-05-13 15:30:00	359043379931766882	1.00000	13.20799	11.48574	8.05738	11.75726	8.34948	29.70870	52.16012	65.31026	25.81507	82.45795
2018-05-13 15:31:00	863033069630348743	1.00000	14.99312	15.09755	4.18827	8.22721	10.09995	67.64840	31.89483	28.57313	38.42122	25.30563
2018-05-13 15:32:00	3590433799317662212	0.00000	6.98640	12.18367	13.40192	12.40920	14.77289	61.49209	49.90883	97.25774	24.84204	37.33566
2018-05-13 15:33:00	863033069630348586	0.00000	11.71755	11.94376	11.78520	8.54358	14.24490	55.72407	46.81703	18.98991	57.94961	19.50304
2018-05-13 15:34:00	3590433799317661750	1.00000	12.10389	12.28180	14.96089	10.03467	14.41380	37.40130	65.95101	99.12289	29.41302	80.19469
2018-05-13 15:35:00	8630330696303481461	1.00000	10.23172	13.47987	10.72576	13.71435	9.41932	61.52031	34.40142	87.25617	84.47795	23.00707
2018-05-13 15:36:00	863033069630348479	0.00000	9.31619	12.20585	10.94154	12.77528	14.34041	32.77040	48.36394	84.70865	65.17221	52.96406
2018-05-13 15:37:00	8630330696303481446	1.00000	10.62246	11.88903	12.88611	13.37611	8.00875	48.72501	67.11792	30.93613	22.52189	58.26223
2018-05-13 15:38:00	863033069630348404	1.00000	11.09664	11.95749	9.58478	14.66146	8.12177	61.24491	56.74998	58.46103	62.49774	72.23383
2018-05-13 15:39:00	359043379931766833	0.00000	8.97868	12.60630	13.51674	15.17201	9.90946	32.20056	24.54766	25.04340	5.39037	45.89732
2018-05-13 15:40:00	3590433799317661909	1.00000	13.15482	14.34616	7.90456	7.71482	6.30909	50.10866	28.72663	14.38241	51.67910	68.90503
2018-05-13 15:41:00	3590433799317662394	0.00000	6.81788	11.29912	11.64299	8.71165	11.76309	65.65143	16.35302	8.46831	24.93863	25.52916
2018-05-13 15:42:00	3590433799317662097	1.00000	12.48393	10.84055	13.20256	12.27812	9.84053	41.60256	38.45527	24.84568	24.04058	66.62004
2018-05-13 15:43:00	863033069630348644	1.00000	14.56056	11.91845	6.92076	7.37339	7.58979	27.33950	51.15171	70.49120	95.69947	9.21805
2018-05-13 15:44:00	863033069630348180	1.00000	14.43988	11.39232	6.81410	9.95389	7.60679	24.00224	50.33974	20.58900	17.73648	51.50692
2018-05-13 15:45:00	863033069630348982	1.00000	12.29474	11.01092	5.08131	10.88395	6.53428	53.86570	43.56984	99.75698	19.37240	10.26154
2018-05-13 15:46:00	359043379931766049	1.00000	10.27879	15.26246	8.28377	11.69238	11.30528	76.25626	22.06494	59.20668	86.60109	0.16295
2018-05-13 15:47:00	359043379931766502	1.00000	12.96367	12.85377	6.56356	8.21388	5.79764	38.57509	59.89405	31.61964	48.90644	70.02715
2018-05-13 15:48:00	3590433799317661917	1.00000	14.15360	13.79496	5.69543	7.66278	8.50027	73.91553	54.72701	25.52083	16.42367	82.43227
2018-05-13 15:49:00	8630330696303481891	0.00000	5.63968	14.86374	12.95230	11.82619	14.46038	43.11310	63.07913	82.74669	91.21128	16.05930
2018-05-13 15:50:00	863033069630348107	1.00000	12.84943	13.77798	7.86891	10.91229	10.83685	43.19762	42.16724	2.01581	49.14299	6.44385
2018-05-13 15:51:00	3590433799317662071	0.00000	9.35395	10.32781	8.35929	12.34426	12.49040	31.30995	64.52520	17.30456	12.64985	56.32899
2018-05-13 15:52:00	8630330696303481164	0.00000	4.83623	10.92109	10.39930	8.03263	9.52549	75.48197	34.71945	13.64912	30.59913	29.52724
2018-05-13 15:53:00	359043379931766841	1.00000	13.35814	9.37677	9.04967	11.48805	6.82372	49.58453	55.43891	42.29062	6.22504	34.44524
2018-05-13 15:54:00	8630330696303481016	0.00000	6.14468	13.36637	12.53959	11.53445	13.85123	48.93856	68.96417	74.71306	86.82625	68.24477
2018-05-13 15:55:00	8630330696303481206	1.00000	9.56340	14.79486	14.41278	13.67734	11.65912	37.96845	42.89249	67.94778	21.11582	4.68929
2018-05-13 15:56:00	8630330696303481685	1.00000	13.84946	12.55038	8.42554	7.51655	8.69816	62.54789	42.00554	58.26898	95.84674	83.90260
2018-05-13 15:57:00	3590433799317662329	1.00000	12.14988	14.39079	9.72082	7.31510	7.55250	59.08527	53.38446	26.57740	72.72148	20.49425
2018-05-13 15:58:00	359043379931766775	0.00000	16.99635	9.50660	8.18659	8.45333	7.91616	42.76600	65.26356	40.94884	47.28646	76.01045
2018-05-13 15:59:00	3590433799317661727	0.00000	8.42203	11.19036	13.24531	13.66779	14.06708	53.07138	22.41832	58.04471	52.31850	35.63912
2018-05-13 16:00:00	8630330696303481388	0.00000	5.44997	9.94478	13.22037	8.62935	10.90172	48.82016	27.23524	23.30185	38.52161	16.88858
2018-05-13 16:01:00	863033069630348602	0.00000	10.96745	11.03161	13.29217	8.03589	14.34944	70.90344	33.42985	93.58771	4.33082	2.08167
2018-05-13 16:02:00	8630330696303481206	0.00000	7.53501	16.27883	12.53845	12.91445	12.55974	41.91807	62.81157	83.08065	73.25969	49.82121
2018-05-13 16:03:00	863033069630348149	0.00000	11.81056	15.47071	9.15472	10.27635	13.47829	51.63280	41.56270	82.48672	20.70709	79.04855
2018-05-13 16:04:00	359043379931766338	1.00000	11.01961	9.99633	11.57640	9.91283	9.38452	44.39939	24.56850	19.62136	1.88814	60.42705
2018-05-13 16:05:00	863033069630348909	1.00000	13.74498	11.51546	9.29676	11.23216	8.31286	24.24680	63.73502	92.48291	62.94935	66.20070
2018-05-13 16:06:00	359043379931766619	1.00000	11.61526	12.89794	9.98313	8.57084	9.87341	45.25349	63.50941	67.54709	30.90000	34.16721
2018-05-13 16:07:00	863033069630348578	1.00000	12.83979	14.26956	8.26952	8.89515	10.13502	25.40575	50.13907	4.60561	33.48621	85.91795
2018-05-13 16:08:00	359043379931766296	1.00000	12.29873	13.53688	14.83094	13.48857	10.61449	25.88147	42.52411	71.90105	29.25239	79.88344
2018-05-13 16:09:00	359043379931766551	0.00000	6.67825	14.20260	13.31100	15.74438	9.90635	40.14091	47.56558	81.45116	95.74608	63.22746
2018-05-13 16:10:00	8630330696303481727	0.00000	8.04352	13.43889	13.35576	7.69125	15.22849	43.78821	65.00326	69.00140	35.89131	30.47975
2018-05-13 16:11:00	8630330696303481925	1.00000	14.15758	8.87643	7.95647	6.93036	4.18053	44.80060	43.73601	28.65495	76.39813	37.40356
2018-05-13 16:12:00	8630330696303481701	1.00000	13.43848	13.55621	8.82000	7.91434	9.10597	71.31586	41.68608	6.43107	72.06760	92.26730
2018-05-13 16:13:00	359043379931766320	0.00000	9.55772	14.15850	14.27354	12.69644	12.48981	25.68519	66.60239	82.28887	41.37361	38.61654
2018-05-13 16:14:00	863033069630348792	1.00000	10.04651	13.05718	12.51253	14.17859	7.91256	49.17630	60.94969	12.78544	3.08438	44.59275
2018-05-13 16:15:00	8630330696303481958	1.00000	10.93916	12.43620	13.69313	13.72383	8.43677	36.63111	44.99207	35.33437	84.02713	99.56447
2018-05-13 16:16:00	863033069630348909	0.00000	10.01350	12.38976	13.15525	13.50485	10.32986	56.85801	41.72905	12.24194	1.58057	75.81394
2018-05-13 16:17:00	863033069630348057	0.00000	7.42004	9.14355	11.65266	8.19622	14.60865	52.63688	62.51859	40.79821	34.30666	48.24608
2018-05-13 16:18:00	3590433799317662113	1.00000	11.93161	15.07610	10.78417	8.84578	10.57415	28.99567	17.15304	27.36274	99.84832	14.03277
2018-05-13 16:19:00	359043379931766718	1.00000	13.90765	12.32750	10.35477	11.76476	10.72706	38.27093	56.87982	56.89178	74.63578	72.04288
2018-05-13 16:20:00	359043379931766908	1.00000	14.50844	13.44638	6.43070	10.05512	8.87007	37.29528	48.02557	17.12343	22.26928	12.03011
2018-05-13 16:21:00	8630330696303481875	0.00000	7.65199	12.15300	12.36853	7.47162	13.03643	39.38160	41.38197	81.15963	10.21049	90.71438
2018-05-13 16:22:00	8630330696303481289	0.00000	10.87273	13.78867	12.99879	10.89141	12.44987	53.39875	74.63065	29.15970	84.05847	66.35839
2018-05-13 16:23:00	3590433799317662121	0.00000	7.79093	12.80187	13.30595	13.65966	12.67154	39.62243	58.28232	90.85935	93.96475	21.69444
2018-05-13 16:24:00	3590433799317661446	1.00000	14.25228	11.60610	7.12599	6.93854	6.39825	49.29104	57.30899	40.07322	30.34241	20.97090
2018-05-13 16:25:00	3590433799317662436	1.00000	10.94631	14.36574	9.85061	9.27178	9.09035	44.38857	37.34463	43.39132	86.24865	91.23282
2018-05-13 16:26:00	863033069630348040	0.00000	9.32827	15.22298	15.98365	14.77279	11.08930	53.34756	59.40165	66.20525	47.36315	6.23664
2018-05-13 16:27:00	8630330696303482097	0.00000	9.68753	12.38871	12.39876	11.08631	19.97271	60.47308	41.98263	36.94551	45.19084	8.78327
2018-05-13 16:28:00	3590433799317661347	0.00000	7.46536	11.15843	14.30441	4.99622	10.78279	39.66719	37.99048	65.33202	8.10259	59.41165
2018-05-13 16:29:00	3590433799317662055	1.00000	10.48134	13.82538	14.90165	14.49675	8.60988	54.66687	29.79228	32.19024	23.04283	19.91062
2018-05-13 16:30:00	3590433799317661479	1.00000	13.34854	11.69908	10.24576	12.19906	10.36853	58.55353	39.29887	39.28921	10.26795	58.85111
2018-05-13 16:31:00	8630330696303481214	1.00000	10.12763	14.86323	10.88316	13.20902	10.43847	53.18517	47.18277	17.35469	80.07839	8.40328
2018-05-13 16:32:00	863033069630348271	0.00000	10.31877	12.13394	12.97026	13.75744	13.27698	16.72525	35.62796	33.33304	39.43645	26.64672
2018-05-13 16:33:00	359043379931766379	0.00000	8.67544	13.12142	9.68581	8.46952	16.15723	41.14385	58.58323	86.04883	40.20372	46.83166
2018-05-13 16:34:00	8630330696303481370	1.00000	11.23355	12.77937	8.35231	12.76455	15.02153	41.83381	40.12042	35.77255	57.36600	33.63076
2018-05-13 16:35:00	8630330696303481602	1.00000	12.75867	12.39635	10.78019	7.56327	6.42405	57.56697	42.04435	1.70489	69.68497	89.73997
2018-05-13 16:36:00	3590433799317662402	1.00000	13.30132	10.92006	9.40495	6.71958	7.28107	34.82495	45.61909	6.00924	51.43153	7.18566
2018-05-13 16:37:00	3590433799317661602	0.00000	10.24763	10.88609	14.88059	7.33623	11.07929	35.68621	40.65131	46.82553	45.85144	55.91362
2018-05-13 16:38:00	8630330696303482444	1.00000	11.42999	12.68119	9.12339	9.84849	8.07405	38.84242	58.68249	1.78406	68.55505	44.97872
2018-05-13 16:39:00	3590433799317661628	0.00000	6.00210	15.62902	9.94441	10.08599	11.46115	57.77867	47.70699	45.94828	46.83642	60.73908
2018-05-13 16:40:00	8630330696303482428	1.00000	13.42195	6.96216	9.92864	6.18889	7.01946	39.42978	32.27719	18.90811	35.02705	58.59145
2018-05-13 16:41:00	359043379931766684	1.00000	13.23562	11.63132	6.93852	7.97132	6.84077	38.08208	75.61430	89.91612	12.58781	8.24141
2018-05-13 16:42:00	8630330696303481289	1.00000	8.74906	16.41954	9.22245	13.28807	12.44900	35.22533	42.83291	12.37011	26.09754	23.80940
2018-05-13 16:43:00	3590433799317662253	1.00000	11.77263	11.73404	13.83117	12.72411	9.22746	56.72601	49.54333	65.71251	66.45845	61.92514
2018-05-13 16:44:00	8630330696303481958	0.00000	6.51104	11.12851	8.94743	8.33407	13.92063	26.59597	54.59273	20.89861	8.57979	77.25144
2018-05-13 16:45:00	3590433799317661099	0.00000	11.28001	13.58781	9.66763	7.95558	7.43858	58.62023	32.57590	61.25664	22.31030	53.49015
2018-05-13 16:46:00	8630330696303482352	1.00000	9.36856	13.88772	11.14483	13.80041	11.42436	60.38669	40.98941	34.00469	13.37650	8.13799
2018-05-13 16:47:00	359043379931766692	1.00000	12.26290	13.28094	11.97546	13.72265	9.43797	46.52918	35.21261	6.20521	38.58046	66.53632
2018-05-13 16:48:00	359043379931766585	1.00000	9.81367	11.59033	12.65048	13.99710	8.13463	23.15013	41.29861	88.67108	52.77683	20.33764
2018-05-13 16:49:00	863033069630348768	0.00000	9.49151	11.91980	12.61098	12.09757	10.52521	35.24774	47.15609	36.89444	47.73012	61.96410
2018-05-13 16:50:00	863033069630348610	1.00000	9.98826	11.67196	15.67475	15.06818	8.90557	57.93826	48.79423	95.91127	35.97007	97.19473
2018-05-13 16:51:00	3590433799317661503	1.00000	11.51580	14.05397	8.67810	9.59270	9.81326	41.94400	42.16876	32.16756	34.58182	38.27648
2018-05-13 16:52:00	8630330696303481222	1.00000	12.16160	12.32758	7.87950	6.53039	9.23845	45.22923	51.54558	49.64611	84.53250	97.44479
2018-05-13 16:53:00	3590433799317661842	0.00000	9.37881	15.00199	11.35783	11.53598	9.61582	42.60970	48.38942	83.07435	46.96646	91.99692
2018-05-13 16:54:00	8630330696303481248	0.00000	10.03345	11.57605	12.16881	13.60723	8.82708	30.94281	30.59230	22.82744	15.76475	22.71839
2018-05-13 16:55:00	3590433799317661180	1.00000	11.42368	13.47583	9.03626	13.50774	8.17721	57.89892	36.57514	59.10385	77.72833	17.08164
2018-05-13 16:56:00	359043379931766510	0.00000	11.09701	7.46626	12.12511	8.06161	15.14939	31.11748	54.04183	70.31346	77.67849	68.65216
2018-05-13 16:57:00	359043379931766577	1.00000	12.73421	11.43294	10.20460	9.85500	10.70463	37.22242	42.59973	30.77365	50.97181	26.08487
2018-05-13 16:58:00	8630330696303482063	1.00000	11.48152	13.56070	15.88845	10.01327	7.54629	47.57260	50.20143	80.91982	75.13542	52.33623
2018-05-13 16:59:00	863033069630348255	1.00000	10.49698	11.73767	13.03916	10.67126	9.29205	68.16324	55.54801	31.51197	49.33644	6.55540
2018-05-13 17:00:00	3590433799317662238	0.00000	10.04231	11.15684	16.20914	7.40673	11.58907	38.24527	37.28271	74.48904	90.68063	99.29444
2018-05-13 17:01:00	3590433799317661339	1.00000	14.32001	13.08468	13.47525	9.89733	8.67116	40.77981	46.80199	75.49104	41.22625	73.16956
2018-05-13 17:02:00	3590433799317662071	1.00000	12.53706	14.74333	10.37913	8.93774	12.62040	33.44995	67.91180	34.44424	14.03471	21.88049
2018-05-13 17:03:00	359043379931766122	1.00000	8.28174	14.10422	10.30494	13.34862	7.99745	43.58546	33.70733	18.35542	23.28499	91.00980
2018-05-13 17:04:00	8630330696303482261	1.00000	12.28784	9.35971	10.03117	8.02994	7.79788	43.60827	47.66028	8.25402	70.12889	69.38922
2018-05-13 17:05:00	863033069630348339	1.00000	12.20844	13.66303	13.62355	10.96616	10.00775	45.36763	60.49363	90.83886	81.90172	49.86170
2018-05-13 17:06:00	863033069630348917	1.00000	15.73226	12.04428	12.39549	8.53008	8.32493	57.94630	74.17905	29.12711	9.44798	22.27053
2018-05-13 17:07:00	8630330696303481149	0.00000	14.90071	13.23693	11.53812	9.12371	10.11737	56.14072	38.26856	78.72350	82.23412	62.87695
2018-05-13 17:08:00	359043379931766155	1.00000	12.41527	13.24991	11.25905	11.72125	10.03858	45.37115	42.55933	32.72958	93.14740	10.16383
2018-05-13 17:09:00	863033069630348164	1.00000	15.58535	8.22371	5.47606	6.84743	4.39221	41.83657	32.57483	87.13119	43.98214	85.46824
2018-05-13 17:10:00	8630330696303481297	1.00000	12.34940	13.55545	5.69859	10.20333	8.12394	25.78507	43.96298	47.56995	54.78376	28.79086
2018-05-13 17:11:00	359043379931766569	0.00000	10.84301	10.46441	12.75317	11.39130	14.57302	72.35495	59.26198	86.22109	17.17676	87.73189
2018-05-13 17:12:00	8630330696303481602	0.00000	12.17274	12.63812	14.80291	13.61431	7.70248	46.76030	51.71339	86.63798	68.57915	88.86275
2018-05-13 17:13:00	863033069630348248	0.00000	10.07401	11.97685	9.21299	8.03721	11.00013	50.13502	48.83874	53.30724	10.95002	5.08274
2018-05-13 17:14:00	8630330696303481594	0.00000	8.79331	11.78474	13.77668	12.68316	12.81286	61.48854	69.70855	81.19286	0.82042	56.45153
2018-05-13 17:15:00	8630330696303481503	0.00000	8.40088	15.98256	13.72993	10.20508	13.98496	45.94145	42.78575	48.44393	38.30535	35.34882
2018-05-13 17:16:00	863033069630348404	1.00000	13.19017	11.38481	12.46784	15.82150	9.27468	38.98360	43.37112	8.26164	89.17972	7.03878
2018-05-13 17:17:00	3590433799317662162	1.00000	10.34109	12.30109	12.89456	14.39429	8.20907	48.25221	54.80195	63.89237	91.78362	62.54728
2018-05-13 17:18:00	3590433799317662220	1.00000	11.92986	6.23989	11.28264	16.78712	7.17403	56.44076	49.67006	24.00881	66.52393	0.68472
2018-05-13 17:19:00	8630330696303481669	0.00000	12.56503	12.30920	12.38277	11.86539	15.18806	68.22220	43.73393	36.24817	55.33054	5.48238
2018-05-13 17:20:00	863033069630348701	1.00000	7.36811	14.11067	11.22258	17.82149	8.59844	45.78310	66.38689	36.40662	56.12405	31.98560
