ts	imei	mwra	p.android.externalstorage	p.system	p.android.packageinstaller	p.android.settings	p.android.chrome	p.android.gm	p.android.documentsui	p.process.gapps	p.gms.persistent	p.notifier	p.olauncher	p.dogalize	p.android.gms	p.simulator	p.katana	p.inputmethod.latin	p.browser.provider	p.android.defcontainer	p.android.vending	p.google
2018-05-14 13:46:00	863033069630348768	0.00000	12.08666	14.21614	8.81579	6.41254	12.33536	15.39358	14.10352	0.00811	27.06180	54.16541	36.53572	95.39413	45.50754	29.41235	79.18502	65.29588	2.99309	45.14671	4.40602	77.94106
2018-05-14 13:47:00	8630330696303481420	0.00000	10.68234	11.27851	9.08673	10.44665	7.36437	12.36869	9.41403	0.00034	31.66420	77.13002	75.58986	50.18113	84.74023	54.70943	31.12172	32.31964	7.43355	58.78355	90.53731	91.89575
2018-05-14 13:48:00	3590433799317661263	0.00000	7.37841	14.83436	11.73496	11.60223	5.83826	12.70425	4.89811	0.00016	66.99887	43.61143	46.48661	6.58582	75.78020	37.28618	52.87590	77.79697	31.94469	8.96962	59.90900	75.28834
2018-05-14 13:49:00	3590433799317661032	0.00000	15.29554	8.10404	10.10856	11.02234	10.91970	8.67891	5.77517	0.02239	43.98992	55.25858	59.81635	22.77086	50.45585	47.28688	44.50728	32.10859	12.38373	31.72990	79.17738	76.22591
2018-05-14 13:50:00	359043379931766379	1.00000	7.21776	15.77877	15.01092	9.83860	10.44320	12.20676	7.95235	0.00074	65.20225	50.10064	49.06384	15.30757	37.57047	42.18829	84.43059	54.68245	85.19570	23.07419	70.56575	97.60257
2018-05-14 13:51:00	3590433799317661636	1.00000	13.28892	12.06235	8.47004	9.36452	13.20171	9.02217	5.50465	0.17878	33.17225	54.85787	41.11486	58.03837	16.05672	86.36152	39.28639	38.88830	82.71733	69.16938	78.26221	73.51855
2018-05-14 13:52:00	8630330696303482402	0.00000	9.99558	9.97607	8.99627	5.74967	7.37235	11.99023	9.10493	0.00030	36.87589	49.66858	68.34699	77.53561	86.81571	79.26975	47.46443	32.72988	51.78569	87.33750	1.34381	0.64269
2018-05-14 13:53:00	3590433799317661917	0.00000	6.86334	11.65356	7.22998	10.54135	11.51516	10.95240	13.51975	0.00324	68.16082	52.15634	50.47802	58.82923	32.22860	53.09403	65.92161	88.42633	5.77603	58.78839	66.94773	12.88106
2018-05-14 13:54:00	8630330696303481057	0.00000	5.63886	13.28076	13.13844	13.00310	3.42189	12.29029	9.08809	0.00011	40.46105	33.54639	48.60179	94.37648	1.82443	16.22517	36.16205	63.97556	57.26501	34.68701	4.67775	23.97711
2018-05-14 13:55:00	863033069630348453	0.00000	9.55446	11.56405	16.76377	9.21881	6.11502	16.03299	8.92228	0.00030	32.74567	68.14918	60.98302	39.23168	78.58597	60.12868	67.14040	51.71065	89.62752	62.11878	43.65208	54.02731
2018-05-14 13:56:00	8630330696303481685	1.00000	9.95122	11.76816	10.63931	9.85680	12.46364	10.53259	7.61212	0.00306	48.03868	50.70743	53.39110	68.73797	44.59010	22.18185	86.96628	2.62945	44.68988	93.03200	92.13290	97.25537
2018-05-14 13:57:00	359043379931766197	1.00000	12.64745	14.24303	7.14546	6.75870	11.67720	9.24526	9.59796	0.00405	67.51270	53.33890	46.36635	16.33174	25.58751	5.24789	77.68063	38.93049	62.87752	56.12940	73.60636	97.78846
2018-05-14 13:58:00	863033069630348511	0.00000	6.43022	13.14085	14.41395	7.72156	10.28927	8.76761	8.68536	0.00771	71.86225	57.13322	65.02464	31.83606	18.50279	74.70894	28.46093	17.74909	64.44786	29.29893	36.93285	85.81322
2018-05-14 13:59:00	8630330696303482352	0.00000	10.04700	11.01082	10.26295	5.58304	6.92171	10.67724	8.54916	0.00075	57.89715	47.46180	65.89461	26.89366	91.63418	58.23754	65.80646	54.16085	48.07315	91.62350	88.63583	20.84768
2018-05-14 14:00:00	8630330696303481743	1.00000	11.85030	10.03645	10.16670	12.58610	7.63796	7.43109	7.83905	0.00225	35.83872	53.96184	43.07340	95.09105	35.21686	29.12749	95.40992	97.82077	62.26438	46.14056	56.57635	44.50389
2018-05-14 14:01:00	3590433799317661453	1.00000	10.77172	11.92505	7.00544	8.19236	10.87602	8.92261	5.54753	0.00397	59.03773	64.46282	37.50428	41.78803	8.22409	83.50988	55.64478	12.29039	66.84214	66.58657	93.26461	30.20990
2018-05-14 14:02:00	863033069630348776	0.00000	9.28156	13.87633	6.13199	9.39747	6.56613	10.95679	12.76921	0.00386	52.96960	56.58325	76.31094	40.60032	27.72205	71.70705	17.85428	26.57533	40.79681	12.34022	23.99010	62.07625
2018-05-14 14:03:00	863033069630348875	1.00000	11.51718	15.06853	9.06105	9.98029	3.17265	11.34002	10.67863	0.00070	45.83396	52.09818	26.89446	94.97857	79.19160	87.95972	40.95393	89.90106	38.67425	18.47222	61.46562	33.89694
2018-05-14 14:04:00	863033069630348008	1.00000	15.53378	11.76334	5.10313	5.27434	12.62918	5.48672	6.99423	0.00501	53.40238	62.72958	40.39514	54.57133	94.88758	31.23053	20.41352	58.82445	74.78676	89.43766	66.59556	15.64194
2018-05-14 14:05:00	3590433799317661396	0.00000	15.56804	12.84950	10.00894	12.46318	8.57256	18.33033	15.54906	0.00052	67.06761	62.81912	61.38044	66.72222	13.82756	66.95430	41.52186	48.12551	79.56791	38.38060	24.16975	24.46757
2018-05-14 14:06:00	3590433799317661008	0.00000	11.75586	12.12301	9.15364	9.27440	11.21472	13.21617	10.86162	0.00171	54.79608	64.58279	58.37923	62.58732	0.23770	96.65651	77.38101	22.17846	1.51082	98.39560	99.20923	69.25999
2018-05-14 14:07:00	359043379931766395	1.00000	14.89552	10.46374	12.07178	10.88487	7.93844	8.32064	9.62196	0.00473	59.03916	76.84568	74.23321	65.99170	52.96402	98.69042	30.21250	27.92181	92.04075	72.05886	22.66542	97.12098
2018-05-14 14:08:00	8630330696303481834	1.00000	11.16907	12.90881	9.03813	10.34874	10.68300	8.65574	10.42336	0.00958	58.90972	61.29967	46.18836	1.61619	21.74402	60.50845	17.09857	43.76042	88.20132	91.77919	32.82509	6.80091
2018-05-14 14:09:00	3590433799317661222	0.00000	12.91336	12.69719	6.58759	7.69704	8.09677	12.19558	13.54367	0.00028	60.33318	62.33943	63.54921	47.61648	76.88227	45.74285	64.28005	29.90120	30.57265	61.07296	81.46987	95.25091
2018-05-14 14:10:00	359043379931766478	0.00000	9.25121	13.64438	10.91137	7.03536	11.58696	11.36200	8.94396	0.00232	43.87545	55.88065	45.57323	29.16212	90.54854	65.21234	77.53377	70.70530	19.26909	65.52291	68.39049	43.21754
2018-05-14 14:11:00	3590433799317661024	1.00000	14.07001	6.42432	11.04771	10.97085	12.48034	8.38365	8.31065	0.07068	37.33509	33.30758	55.62931	60.40116	5.75303	91.66778	4.79691	50.87598	18.84607	32.44446	75.59372	11.02387
2018-05-14 14:12:00	863033069630348073	0.00000	10.24890	13.48964	7.86853	7.97478	6.61116	11.82944	13.10110	0.00088	44.67434	62.14700	39.06197	25.82701	58.59951	64.03968	98.61197	7.77303	20.53756	32.37064	51.39331	2.58292
2018-05-14 14:13:00	3590433799317661164	1.00000	12.82749	6.43313	12.89385	11.52367	10.38062	11.16948	8.09249	0.05986	71.10863	35.12348	44.22940	85.30780	76.75599	57.58721	60.89218	8.33915	1.12349	34.18163	52.24255	24.42749
2018-05-14 14:14:00	359043379931766791	1.00000	13.40229	13.17183	10.87620	9.89026	13.43086	11.30593	9.95687	0.03508	32.69395	52.67909	54.03173	39.74404	78.09521	46.90678	79.53149	85.85543	25.84872	64.13658	8.62119	23.05130
2018-05-14 14:15:00	863033069630348750	1.00000	15.09987	7.67341	10.62853	12.10954	10.43736	9.72475	7.60993	0.06150	44.01658	64.25770	32.45254	92.04951	3.78694	56.03341	50.02134	59.99377	24.42387	37.58008	47.91047	24.35814
2018-05-14 14:16:00	359043379931766643	1.00000	12.37159	12.93904	7.70805	8.83658	13.92074	10.49653	8.12623	0.02203	50.18292	55.85547	50.79545	28.69277	63.19136	45.67256	79.54878	17.52993	10.07916	35.81130	86.54799	86.08619
2018-05-14 14:17:00	3590433799317661149	1.00000	8.57387	12.29523	12.33398	9.37169	12.24613	11.75241	10.84420	0.04905	57.40741	37.66342	27.20402	7.15654	97.85838	95.87030	65.23520	95.70575	25.71265	30.68420	86.64777	3.25690
2018-05-14 14:18:00	3590433799317662279	0.00000	9.29341	13.10335	14.18759	7.21474	8.77834	13.24526	7.22256	0.00117	46.12091	57.59213	31.39852	59.59726	98.12340	19.32562	39.56589	0.68581	89.28417	15.87524	23.32850	8.85106
2018-05-14 14:19:00	8630330696303482402	0.00000	8.66002	13.28125	11.49935	9.22443	8.34727	12.20693	8.43289	0.00440	54.29687	64.20956	23.79618	5.84680	17.71444	79.50477	99.12508	49.65815	18.20131	31.62895	27.59682	79.36088
2018-05-14 14:20:00	359043379931766346	0.00000	7.39318	14.94265	13.11234	8.56956	9.58118	11.00858	7.63280	0.00119	32.41681	54.04832	53.79241	50.15664	8.63009	4.62276	6.26467	83.67423	52.59816	4.27091	60.53272	91.06209
2018-05-14 14:21:00	8630330696303481933	1.00000	11.70718	11.43581	10.16198	9.39869	12.78460	10.84265	8.91958	0.00975	53.21755	58.42438	59.75254	66.56769	76.48024	74.42152	96.04219	61.55306	61.22812	49.83457	60.87462	46.09115
2018-05-14 14:22:00	359043379931766346	0.00000	11.47720	11.03343	10.06155	10.55225	9.61526	11.91138	8.67239	0.00228	45.82210	61.44024	48.96891	82.79168	67.00762	63.57071	25.50311	89.83992	34.97125	81.72472	99.44363	55.27820
2018-05-14 14:23:00	863033069630348412	1.00000	10.71371	11.96679	10.42805	11.52844	13.46836	12.49123	11.52011	0.01041	47.72540	34.53766	53.78876	89.48671	33.57649	29.07716	54.84688	49.28000	41.76044	77.39223	82.37334	24.64241
2018-05-14 14:24:00	8630330696303481263	0.00000	11.98074	11.39642	9.53802	7.07976	9.96655	12.52812	12.21932	0.00893	47.20132	44.45486	30.10726	79.79061	74.77562	60.23043	20.63606	48.49556	33.28224	41.79967	63.68723	61.88457
2018-05-14 14:25:00	8630330696303482402	1.00000	9.53409	9.03592	12.70984	14.47236	8.47631	9.91282	7.93342	0.19237	42.92434	64.88326	57.85121	85.09669	42.97649	58.60423	27.52808	19.04996	33.01430	9.28366	92.29772	35.69262
2018-05-14 14:26:00	3590433799317661537	1.00000	13.13553	9.48835	12.36517	11.27286	6.71241	9.50125	7.97627	0.01362	52.71523	53.10126	52.68989	78.83347	14.67428	44.81874	14.85678	89.53363	61.46443	44.61215	52.02784	31.33643
2018-05-14 14:27:00	8630330696303482261	1.00000	12.07895	12.91489	4.84550	7.78523	13.32826	7.79579	10.05671	0.00598	36.56537	60.78276	66.39628	97.88780	95.37990	66.31737	4.66258	58.95830	9.10352	99.54114	54.39463	63.07475
2018-05-14 14:28:00	8630330696303481941	1.00000	8.61118	10.03860	10.95352	14.81490	5.07419	8.40213	7.96351	0.06427	68.36984	44.58057	35.00551	36.76455	3.67358	45.98059	42.03548	28.33715	70.77516	37.63498	26.33612	47.29232
2018-05-14 14:29:00	3590433799317661735	0.00000	9.24789	10.99565	8.97537	8.64926	7.87712	11.30805	9.73192	0.00038	44.48110	47.09004	53.73978	82.07722	24.77282	9.60337	29.22990	75.81959	34.24662	60.97257	73.38682	15.75691
2018-05-14 14:30:00	8630330696303481222	0.00000	10.08339	7.89304	12.84306	14.12671	8.96362	6.67798	8.69526	0.15049	47.99351	42.71581	41.67084	28.29662	96.62750	92.59962	86.23290	29.52466	85.31504	38.18825	43.97300	85.91310
2018-05-14 14:31:00	3590433799317661180	0.00000	7.39909	12.39890	9.10121	11.27776	7.83210	10.71181	8.47421	0.00068	52.86149	62.77815	59.08264	42.68956	7.34041	15.63396	55.01830	90.74933	77.38310	84.70158	72.03216	47.54677
2018-05-14 14:32:00	359043379931766510	0.00000	13.29400	9.00326	8.42494	7.05728	8.83097	11.76265	13.39785	0.00032	54.61885	44.11000	33.13915	4.51084	73.35319	71.36348	57.80932	72.34683	67.82161	43.61494	41.67822	86.36266
2018-05-14 14:33:00	8630330696303481354	1.00000	12.76601	12.22338	11.96765	12.95789	13.57769	12.03692	2.55140	70.71133	34.40852	44.62972	53.78427	99.06729	18.37238	3.70020	73.35968	61.22877	28.84066	86.07429	40.01545	47.58914
2018-05-14 14:34:00	3590433799317661164	1.00000	8.93243	14.32495	13.95204	6.81347	8.87291	11.64193	4.83012	0.00518	62.97085	53.09425	36.06856	6.94102	85.10711	81.02109	39.91280	82.39681	27.55323	54.73259	3.71368	6.54387
2018-05-14 14:35:00	863033069630348495	0.00000	9.41751	12.69542	10.44118	11.68214	9.95708	12.90649	8.28245	0.00780	52.90109	55.71746	86.45572	27.87905	70.90364	3.67539	89.27997	80.61530	93.00530	33.99913	20.55222	66.27978
2018-05-14 14:36:00	3590433799317662212	0.00000	6.31883	15.22372	13.71339	9.33894	9.02373	10.24389	7.08778	0.00053	34.43505	46.94670	69.67134	50.43213	74.46547	88.01935	42.19328	49.86823	46.65891	51.44320	17.80315	13.45577
2018-05-14 14:37:00	359043379931766403	1.00000	10.65594	10.91513	11.64891	9.45815	10.53383	9.82344	11.70550	0.00110	54.35168	52.25936	41.53145	25.56852	35.58835	27.44907	96.64708	44.29748	80.60799	51.27839	82.70045	41.71595
2018-05-14 14:38:00	3590433799317662329	1.00000	11.56758	11.29739	9.18788	10.10148	13.26842	9.96142	8.13247	0.02489	69.10263	41.45672	39.90492	22.00522	99.35836	13.11300	73.52751	11.35749	98.19795	19.21604	32.13835	58.07948
2018-05-14 14:39:00	8630330696303482402	0.00000	12.28829	11.80473	11.79477	10.08293	8.15235	13.17143	8.46835	0.00060	69.19370	53.87499	49.90882	55.37460	34.11581	52.06470	32.16154	47.45899	4.77093	59.85024	85.34117	54.65790
2018-05-14 14:40:00	3590433799317662295	1.00000	10.80259	12.06479	8.31744	8.42677	11.91131	9.91236	10.22829	0.00032	55.71270	31.87545	39.57839	19.41401	66.70097	92.18979	96.93370	23.17719	86.97877	65.26168	79.16671	94.49667
2018-05-14 14:41:00	863033069630348768	1.00000	11.37413	8.72741	11.28369	11.40496	7.48948	9.63015	7.68812	0.00310	63.62825	38.62297	53.77771	78.74684	51.48165	44.36293	23.31258	29.85457	25.20480	87.41872	93.42383	2.07425
2018-05-14 14:42:00	359043379931766692	1.00000	10.51349	8.70318	13.46125	13.94864	6.75628	4.86674	11.24766	0.00247	70.35349	46.10303	57.75205	21.24106	89.02621	42.15760	62.62280	96.56125	93.95965	52.13341	75.40315	20.10078
2018-05-14 14:43:00	8630330696303481669	1.00000	17.45975	10.80141	9.72862	6.27310	13.06109	8.81196	7.91097	0.00875	52.71132	49.65279	63.69322	70.92034	50.79973	38.74406	28.98993	8.23425	74.11819	11.19121	93.77366	15.40488
2018-05-14 14:44:00	359043379931766395	0.00000	11.29625	11.53781	12.95045	7.35832	9.95876	11.09897	6.57098	0.00131	32.39161	63.42146	40.19680	80.07637	23.09341	25.86758	88.06346	57.21473	69.43426	85.29890	51.25232	41.23503
2018-05-14 14:45:00	359043379931766742	0.00000	8.41114	12.74362	12.49285	7.47702	8.70659	12.57541	8.14192	0.00081	56.52328	60.65856	30.88314	27.88199	12.80882	24.63558	83.03933	25.19399	97.47248	87.97961	23.20096	28.94579
2018-05-14 14:46:00	3590433799317662402	0.00000	13.55740	12.63041	5.32877	7.27791	10.59391	12.23406	16.17851	0.01376	59.76368	45.55180	50.58382	8.57303	30.92522	34.88362	11.57524	87.11915	21.93467	93.46915	99.67891	43.48678
2018-05-14 14:47:00	359043379931766502	0.00000	11.96551	15.01664	8.27308	8.78072	5.53563	11.23380	10.51015	0.00065	59.58070	48.62107	39.59247	51.72223	38.55939	92.27035	54.79097	89.64206	89.45819	13.74265	12.80924	72.96000
2018-05-14 14:48:00	359043379931766130	1.00000	17.34636	8.32515	11.08807	10.31210	10.85736	11.33027	5.88673	0.23918	38.53696	67.14397	46.66862	64.06228	82.48150	52.41907	69.29724	25.49980	96.86600	93.06993	33.53678	73.62034
2018-05-14 14:49:00	8630330696303481370	1.00000	12.96197	12.78233	9.61343	9.97542	10.79119	8.86342	9.41218	0.01625	65.10122	60.08775	72.57238	55.68642	59.00670	40.80656	46.28129	26.76073	21.79699	95.32469	22.76438	75.36645
2018-05-14 14:50:00	8630330696303481925	1.00000	10.73967	8.02866	13.01602	12.05471	5.87691	8.08618	9.07836	0.00402	39.49584	68.01834	50.02737	38.14239	81.08635	9.97861	11.43653	43.97361	73.64770	60.85510	77.51834	17.05042
2018-05-14 14:51:00	3590433799317661636	0.00000	12.09803	13.86571	9.56810	11.92888	7.21928	10.76639	11.76920	0.00038	71.17910	59.83897	53.74671	67.07009	88.19375	46.73655	96.84595	57.88424	19.48331	26.32012	71.86210	66.96966
2018-05-14 14:52:00	359043379931766601	1.00000	14.31775	11.89958	10.70942	9.12431	12.01545	11.94235	5.40828	0.01441	41.54288	48.46521	53.93603	73.08362	3.15130	37.65451	40.06441	6.48815	16.18711	78.34977	0.73712	59.29228
2018-05-14 14:53:00	359043379931766791	1.00000	13.14633	10.73350	8.00787	10.12159	10.97391	6.85590	9.11276	0.00105	51.67383	52.52556	46.00886	46.59871	48.72042	26.48906	24.27088	83.64214	44.84576	74.50550	3.69338	55.48887
2018-05-14 14:54:00	3590433799317661016	1.00000	12.24812	7.69019	13.69340	11.05622	7.26957	10.66672	6.51076	0.00215	43.61584	52.12274	50.16543	60.68019	8.14678	21.05833	35.30614	0.26804	17.68613	71.28069	1.37747	50.02612
2018-05-14 14:55:00	3590433799317662055	1.00000	11.69490	7.61803	12.50649	12.32459	8.70877	13.04876	10.69711	0.18572	58.50818	67.68771	46.21359	5.55333	73.03467	82.29497	8.82058	67.85666	61.05696	17.00938	50.06092	24.41106
2018-05-14 14:56:00	8630330696303481925	1.00000	12.30258	10.61603	9.58454	10.43658	10.82657	7.46641	6.38488	0.03599	47.83815	45.32250	72.04292	9.76959	83.79827	35.69942	20.37161	83.29237	96.36895	20.86316	17.75374	34.08013
2018-05-14 14:57:00	8630330696303481172	1.00000	16.18426	14.68418	5.50765	7.11662	10.12764	5.72231	10.04418	0.00472	47.59801	53.83477	40.28661	73.48310	72.38821	8.10656	10.96459	41.03827	91.94707	39.02320	86.59621	66.56892
2018-05-14 14:58:00	359043379931766726	1.00000	14.99162	9.03199	10.87128	9.95399	10.27560	10.39070	8.66142	0.00180	59.73513	44.94628	69.58966	14.84994	50.57653	65.90521	83.10878	62.12287	32.16440	78.95007	94.21414	76.19647
2018-05-14 14:59:00	8630330696303481891	1.00000	10.20889	13.66213	11.74869	10.39956	9.88995	10.50943	11.33899	0.01249	59.13469	63.49131	38.85581	28.62842	61.92723	48.25769	87.20775	88.03185	75.16090	81.88263	63.30133	81.19050
2018-05-14 15:00:00	8630330696303481164	0.00000	10.61433	12.02556	13.00697	8.42070	6.15246	13.74280	5.72048	0.00105	61.50467	54.93178	49.61232	31.22557	88.19979	43.97183	63.77831	18.85190	44.78513	47.80188	5.87427	72.05070
2018-05-14 15:01:00	3590433799317661537	0.00000	8.34523	13.00237	13.55823	8.10888	11.38503	11.66756	7.42792	0.01355	35.88351	53.53513	64.54899	60.32004	34.97237	24.37121	86.63626	0.96676	84.52475	10.26436	65.47070	83.05723
2018-05-14 15:02:00	8630330696303481610	1.00000	13.46887	12.21414	8.85397	9.15719	11.59027	7.70419	8.34799	0.05658	54.47533	64.66800	49.65700	9.63915	33.39698	51.03989	52.86305	0.07081	90.40073	42.86242	85.77440	64.28168
2018-05-14 15:03:00	3590433799317662097	1.00000	9.25694	13.63210	9.51189	7.74625	12.00746	10.21706	10.65190	0.01709	81.66067	50.91055	65.60699	99.99710	50.99142	37.91372	11.78653	58.25566	4.31610	81.42237	6.78346	21.91837
2018-05-14 15:04:00	863033069630348578	1.00000	10.98952	11.87619	9.61269	7.97703	14.02899	9.55792	10.20484	0.03828	54.70057	53.60402	48.01214	16.02958	72.14608	57.11972	27.26032	28.85377	64.80764	28.47234	64.36053	41.79020
2018-05-14 15:05:00	3590433799317661925	1.00000	13.47063	7.97944	10.62882	6.92363	12.88801	6.40553	10.70693	0.00185	67.23525	42.54077	54.36051	90.03510	14.29190	46.43878	39.27105	67.66084	38.06453	63.41627	79.24548	21.19338
2018-05-14 15:06:00	3590433799317662402	1.00000	12.06523	8.99134	13.98655	12.62034	7.50757	7.41228	9.50217	0.01572	65.45742	45.93031	48.28955	57.05346	37.23619	16.26174	85.64022	70.33689	71.49308	97.08218	66.79254	9.00754
2018-05-14 15:07:00	359043379931766718	0.00000	15.80139	10.06172	7.78905	8.75183	7.96798	10.94621	16.27458	0.00018	21.96243	80.26841	52.07416	11.48906	17.44840	86.33664	82.16737	67.86611	87.10705	84.92480	29.09238	12.52739
2018-05-14 15:08:00	8630330696303481875	1.00000	13.72889	12.83412	9.99716	9.48831	12.21242	9.09818	5.85734	0.24516	52.62351	55.73018	40.03067	68.99659	73.69491	2.79791	49.78545	32.67263	18.22214	24.20894	33.73393	68.03542
2018-05-14 15:09:00	8630330696303482097	1.00000	10.29208	7.24426	10.90542	13.57392	10.54355	11.60937	9.35755	0.04402	31.85745	57.21496	52.84495	98.10078	0.00000	33.26397	12.69011	88.38690	50.51257	80.07789	13.13431	5.64247
2018-05-14 15:10:00	359043379931766494	1.00000	8.33092	7.57046	11.87059	14.26090	3.55018	6.84081	11.12443	0.01266	46.04626	43.49201	76.17805	5.31490	92.08051	47.98650	93.52474	43.36907	95.55670	57.81865	67.72048	88.69875
2018-05-14 15:11:00	3590433799317662162	0.00000	8.58373	13.63527	9.33417	10.57035	11.11451	12.53561	9.32692	0.00480	63.82031	58.24501	83.77157	94.83139	98.19455	5.19074	93.42737	77.18747	3.44075	84.83102	62.98149	6.81558
2018-05-14 15:12:00	359043379931766775	0.00000	8.80753	8.75078	13.10397	8.25102	10.75469	10.84581	9.39822	0.00284	54.32765	23.19903	43.60616	76.54186	96.84015	57.62434	69.77956	91.11812	11.47933	97.56597	58.75426	21.34822
2018-05-14 15:13:00	3590433799317661743	1.00000	11.80935	10.55524	8.86084	11.74942	13.59231	7.14271	4.69123	0.48470	64.63395	54.18370	72.37668	63.91749	1.97314	25.59888	76.71164	85.72835	81.95174	85.51337	31.13588	92.59727
2018-05-14 15:14:00	3590433799317661560	1.00000	14.30958	9.22194	12.70082	12.07803	10.17285	10.10996	5.69516	0.25037	64.91169	40.06215	39.51651	38.06784	0.93210	39.25883	18.53322	17.76846	32.18100	88.33061	6.59064	33.06952
2018-05-14 15:15:00	359043379931766254	0.00000	8.33122	11.28930	13.29832	9.47403	6.65685	12.16002	9.49481	0.00025	72.62179	64.51605	58.02754	14.63619	23.97354	28.47534	79.42843	87.95779	75.06279	23.02989	91.83105	16.94264
2018-05-14 15:16:00	359043379931766775	0.00000	9.40144	10.89775	7.69244	8.00755	10.61692	10.09895	9.83124	0.01946	33.77186	77.60513	82.47837	74.48357	53.89969	55.86387	40.84461	68.46086	48.32068	48.98390	93.45200	67.45575
2018-05-14 15:17:00	8630330696303481230	0.00000	9.78041	11.11314	10.38151	8.59708	5.88761	12.29225	8.11749	0.00026	45.57206	46.69488	66.32457	95.91848	69.27493	30.85843	29.20742	89.84513	92.89289	70.81183	75.63596	29.74643
2018-05-14 15:18:00	3590433799317661479	1.00000	10.14081	11.77849	11.16447	11.10224	7.96246	10.21558	10.53584	0.00194	41.16995	32.50496	64.43290	77.13630	44.55163	55.92712	59.28898	20.99194	44.66961	62.66244	63.75272	76.39207
2018-05-14 15:19:00	8630330696303481727	1.00000	11.34360	8.90575	12.02705	12.78503	6.40428	7.62654	12.44028	0.00211	53.58236	44.11095	49.97969	84.44778	48.21894	15.64685	92.62493	11.36918	34.61065	24.59099	74.36312	63.80034
2018-05-14 15:20:00	359043379931766171	1.00000	12.82520	7.88090	13.27990	11.79617	9.73629	4.44254	12.08707	0.05539	54.59438	42.64296	16.10231	48.37261	68.42882	49.25706	68.25191	25.08193	49.97207	42.89323	0.42935	78.95924
2018-05-14 15:21:00	3590433799317661271	0.00000	14.65126	12.97582	10.58374	10.67979	12.85494	12.84081	14.36814	0.00090	36.93285	57.81300	54.04588	9.56025	16.77976	92.63044	16.07944	25.87191	25.72999	45.16416	15.81396	68.79436
2018-05-14 15:22:00	8630330696303481834	1.00000	15.78977	12.36466	9.31462	7.90373	10.67364	8.31053	8.24837	0.02706	65.64850	44.41056	44.84673	99.70681	18.14714	74.70609	37.09831	97.92620	86.02686	71.71367	55.08046	92.15994
2018-05-14 15:23:00	359043379931766874	0.00000	16.00730	13.53916	6.74670	6.66880	9.91240	5.98260	8.83284	0.00405	60.39341	71.52941	61.40543	5.93167	81.15331	60.28566	34.01579	89.65494	76.58506	86.72481	50.86602	41.60974
2018-05-14 15:24:00	863033069630348289	1.00000	13.48047	12.48774	9.53921	9.90542	12.94071	7.66552	7.82316	0.83564	62.05938	62.71503	55.33407	82.19232	17.13514	12.38493	97.51211	86.87908	45.78825	38.06094	15.53658	63.58946
2018-05-14 15:25:00	8630330696303482378	1.00000	13.74882	13.69178	7.18464	4.77786	9.96989	7.81270	10.40943	0.00028	69.86016	51.23646	55.01171	7.67913	43.64681	45.88394	11.01125	8.01586	0.45794	28.03123	2.88298	82.48611
2018-05-14 15:26:00	3590433799317662139	0.00000	12.52741	10.35054	9.54361	6.42848	13.06448	10.95462	10.03169	0.00022	54.91588	35.77037	25.06939	11.11410	28.52887	92.78594	39.92289	52.51502	57.51319	62.97037	54.18445	6.93189
2018-05-14 15:27:00	8630330696303481610	1.00000	13.47908	11.73818	8.24955	8.24033	12.50131	9.17252	8.49818	0.00439	36.24253	64.20538	63.51327	64.73564	39.71009	43.54054	22.69044	49.65707	16.21872	56.65563	76.24803	80.14840
2018-05-14 15:28:00	8630330696303481024	1.00000	13.53705	12.51140	5.63001	8.66199	14.17091	7.32655	6.51733	0.11979	24.78754	40.82920	48.40608	75.85908	89.24085	99.51331	10.23372	88.11346	36.60940	50.11047	61.29239	8.96755
2018-05-14 15:29:00	8630330696303481016	1.00000	14.18167	11.06076	13.63389	14.14819	9.88942	12.91434	7.19391	0.15725	57.43495	54.48502	43.01738	41.17620	74.14552	38.23274	7.19621	46.92154	91.83485	83.70141	16.42382	6.28666
2018-05-14 15:30:00	3590433799317661180	0.00000	8.49056	10.40807	11.79684	10.59371	9.17372	12.16067	9.38618	0.00085	38.82190	27.59140	50.72739	79.18416	86.41926	42.85448	57.47469	57.69914	12.42819	64.76914	20.68095	33.08478
2018-05-14 15:31:00	8630330696303482048	1.00000	16.71805	8.63869	9.85024	11.28316	11.05313	6.98746	8.52108	0.02837	47.44880	45.27909	51.67622	13.76654	24.08203	3.67484	7.19380	36.63602	26.53824	7.18221	39.61271	6.38681
2018-05-14 15:32:00	8630330696303481578	1.00000	12.37828	8.12082	12.07865	11.88821	7.69527	11.30284	8.52514	0.00470	56.70642	53.80490	53.90396	87.69538	44.70859	71.63581	88.26479	48.24958	25.98476	89.53310	70.00593	20.03100
2018-05-14 15:33:00	863033069630348289	1.00000	12.06935	13.99270	8.35254	8.76022	11.31235	8.92004	7.56324	0.07087	55.30965	50.44948	68.72628	54.48622	30.23372	43.53171	51.09124	91.86181	72.35023	13.37794	74.87801	72.48992
2018-05-14 15:34:00	8630330696303482170	1.00000	12.51047	8.19030	12.39599	11.53614	10.20929	7.13871	7.11888	0.00878	76.58165	53.09676	56.75092	69.79619	15.55864	31.27458	71.05337	22.66322	71.18440	37.30205	35.82126	41.11981
2018-05-14 15:35:00	8630330696303482246	1.00000	9.36846	10.36566	12.22349	14.51892	5.24613	7.05518	8.11080	0.01538	63.56603	36.28955	74.64808	33.59266	94.43186	68.63426	27.09688	74.73497	13.66743	11.25479	48.45319	23.48279
