p.android.gm,p.android.documentsui,p.system,p.android.externalstorage,p.android.settings,p.android.chrome,c.katana,c.dogalize,c.android.chrome
13.11149,12.77103,11.61608,10.43623,6.91859,10.12127,11.9282,9.88384,10.03264
7.81463,8.89089,12.94323,16.20634,4.86149,11.97931,9.84953,11.98863,11.12403
9.5719,12.77694,7.61468,12.25794,12.48266,8.94303,11.69179,9.65089,12.68594
8.60973,6.40874,8.59859,12.89629,13.96052,9.97852,6.64025,5.62878,16.81678
11.80068,9.53349,10.37951,9.45747,9.04183,13.20694,7.91504,8.08874,10.24851
9.76371,13.27097,14.22825,12.50726,7.09855,10.17563,12.41419,13.50154,9.36333
9.41566,9.48471,10.17836,15.98438,9.93943,13.71519,9.16414,8.61416,11.48777
12.66574,10.80736,13.99544,10.80665,7.2543,13.07599,7.75049,12.44707,11.17215
13.67614,8.22752,14.38735,8.05436,10.39475,11.44758,12.29809,9.54672,8.78101
7.49766,6.03501,8.87519,13.85526,11.75957,8.52835,7.05305,8.29714,11.59494
8.78355,12.84326,8.91309,11.17302,10.5494,6.11867,13.70086,9.80604,7.371
12.1647,12.77777,13.81701,11.27481,5.6507,8.34469,11.35988,9.96043,9.17146
12.84909,8.93855,14.7068,7.25922,8.12457,9.21268,13.74505,12.73653,6.17615
6.61566,5.79567,10.1686,15.71237,9.52168,12.34948,8.32936,13.34261,12.96687
6.60713,7.23609,6.49895,11.77505,10.35246,8.01233,11.45274,8.94882,11.56888
8.11704,10.86533,12.73467,12.02903,7.82,12.0334,10.87285,15.36597,8.14331
9.79954,8.91963,12.28363,12.14867,9.50824,13.92499,7.43457,10.77264,12.13065
12.26541,7.11331,11.24758,10.74967,11.72293,11.44657,16.99871,9.86566,9.16598
8.87822,6.9478,11.05347,10.92004,5.87006,14.82028,7.44846,11.07593,10.26869
13.97051,9.09507,11.6078,14.84514,10.32255,5.10253,15.18319,15.51332,4.24677
11.86208,11.12751,11.7231,13.36931,10.01329,6.41054,9.78575,13.73762,7.48076
7.89009,10.00338,14.05884,9.03932,10.8877,12.31614,8.07423,11.52413,13.62901
14.93932,11.62365,9.92213,8.99775,5.79172,6.85341,9.56141,8.91467,10.39003
7.74647,6.68275,10.18284,14.52445,13.28276,10.52385,4.22447,6.87437,15.68103
12.06085,7.22472,14.31344,8.44533,10.77764,11.94992,13.92765,15.15452,13.06319
3.46618,9.49878,11.6736,11.53123,11.95157,7.48596,11.96512,13.81667,9.81758
10.70234,11.38233,8.4583,11.98688,12.19751,6.99369,10.4303,9.04016,11.32153
6.04604,7.11841,11.96381,12.30589,8.59211,11.30552,6.92188,12.82714,11.03824
9.29261,8.40087,10.23795,11.09488,8.9366,13.68243,9.47994,9.57377,13.00324
8.04898,12.02003,10.65705,10.33021,11.40197,11.11548,10.46692,6.99424,11.70064
16.17412,10.23983,12.15765,11.73322,6.61777,9.98888,13.73139,13.20353,9.66997
9.56413,5.61688,9.98039,11.24036,14.09161,8.25935,9.12153,7.04356,13.40785
6.97306,9.92674,8.62855,11.54785,11.88445,10.41708,9.60996,11.27535,11.9277
11.84094,9.10737,9.12426,11.41706,7.58307,9.87371,13.39662,10.32331,11.11672
6.60517,7.3358,11.26266,12.4791,8.25188,14.89712,7.88754,11.0469,12.21635
6.26336,8.21092,10.94561,13.25362,8.58837,13.58257,8.6108,11.35421,12.8618
10.96163,8.45608,6.75168,10.03095,11.95154,7.53352,13.99272,7.23713,10.9312
8.29434,9.78692,7.02937,10.7921,11.40426,7.45434,8.45173,9.21273,10.09059
11.02141,11.9911,10.86454,8.1413,9.19378,10.94188,15.60477,9.69033,10.49824
12.51432,9.25021,7.1961,13.06588,9.73723,6.9021,10.80911,7.42921,10.60044
8.04663,11.87774,4.18606,14.40982,9.35538,10.43248,12.48143,9.39643,12.34688
12.07924,9.70179,13.3847,6.83028,7.56497,8.84476,12.64378,11.59218,10.80539
10.59763,7.9804,10.18251,13.43431,11.86068,8.56841,9.47684,9.27023,10.76306
8.28717,6.57992,10.03323,12.20509,8.5117,12.58275,8.1967,8.89376,13.28526
10.46648,7.86938,12.31141,12.27147,10.23029,13.33714,10.72307,12.72252,12.04006
6.6378,10.2049,7.36253,14.2567,10.92237,9.08792,5.68817,6.93873,14.87856
15.11291,12.88181,12.07499,10.56189,7.4205,9.7259,13.99249,8.38635,12.1436
7.9553,7.44918,13.38974,15.84067,6.64731,12.43224,9.32221,15.07709,9.6511
7.44215,9.73106,7.69767,12.46938,11.11049,9.38629,10.76812,10.44573,10.95716
8.06713,10.2414,11.31639,13.03148,6.24244,14.15587,8.13618,14.315,9.61512
11.853,5.9592,8.58057,11.83098,13.8621,12.59681,9.83071,5.99152,15.67122
12.63394,8.08431,12.90439,7.99199,8.87327,9.33902,10.97568,15.51631,10.53003
6.13091,12.02188,8.28258,11.22551,13.77328,6.89114,8.89664,9.7431,11.91116
5.38248,7.04738,8.32327,10.14512,13.95696,6.37046,6.56,6.88676,14.68714
9.06646,10.68209,6.20186,14.46615,8.95894,12.48192,6.80826,10.4354,11.93565
11.25789,9.22967,10.85853,7.94989,11.84979,6.75204,14.28407,10.5163,9.68503
6.56204,8.80359,7.99883,12.67878,13.10585,5.71215,11.85553,9.43646,10.5755
12.33185,10.45733,11.33135,11.04987,8.17648,6.65409,12.35522,13.12931,9.64718
9.33184,7.45877,7.67499,13.55146,11.6074,10.12102,7.19832,7.31955,13.31136
8.78198,8.77625,8.60956,10.13596,15.62187,7.58436,10.0988,6.97751,12.73327
6.67932,7.3342,13.0447,13.11227,8.71177,9.63133,7.94942,12.20027,14.82686
12.69066,10.33099,6.85182,12.67894,12.40625,8.22951,10.78902,4.9319,15.17389
7.92852,3.71007,10.49757,13.99076,9.13187,13.80002,9.5494,13.02002,16.75673
12.35259,12.56682,9.23351,11.28886,6.54341,10.88496,10.33579,11.95214,9.03597
9.58463,8.49557,10.65837,9.37008,9.17094,10.77224,14.61215,14.35145,7.76431
9.20116,6.58507,12.63141,12.21986,9.76237,12.11197,6.7134,11.0986,16.25072
7.88965,8.25883,9.62024,8.12086,12.80887,6.36747,8.88009,9.80838,9.79095
9.06812,8.29509,8.20401,12.20062,12.34145,9.57993,10.63928,9.07369,12.055
9.9742,8.34616,11.78972,13.13372,11.62077,11.36305,11.1437,10.92785,14.68672
5.58944,9.19217,8.91873,7.19557,14.45502,5.334,10.92805,9.11817,12.16358
9.95166,11.8295,13.45013,11.44351,6.54223,9.30406,13.83683,13.44355,9.97366
11.51189,6.91185,12.01496,8.34564,11.66876,12.33793,5.52587,10.5381,13.94996
3.5333,8.18462,6.7461,10.32172,12.38383,9.10999,8.9916,9.42924,14.20127
14.18163,11.01404,11.27369,11.41031,6.32136,9.35726,12.88096,12.49279,9.40582
8.13735,7.20127,10.63353,13.2472,9.09762,15.9199,5.92401,10.62093,12.83738
7.06875,7.61708,11.93024,13.06726,6.79074,11.48572,12.24067,14.92129,11.5274
7.69715,9.74003,13.16367,14.8281,7.15744,10.23005,10.26931,15.84335,7.56192
2.9741,8.85298,9.50464,12.70215,12.07473,11.66982,8.65227,13.32439,12.90233
10.65592,6.17155,8.70282,10.91574,13.60621,8.44564,10.31407,6.77871,11.89605
8.77795,8.16496,8.72685,12.12067,10.61431,7.10373,11.42812,10.06618,8.92103
9.44867,8.93976,6.67416,13.68646,11.30144,10.61865,9.77726,8.35007,13.39515
7.44098,5.87608,9.66013,11.13068,14.86478,11.23387,5.81212,6.40212,17.85087
12.71774,8.85022,12.11555,8.78365,9.58676,6.13441,10.08477,10.57044,6.74064
8.46321,7.24601,9.96173,11.4271,10.15617,13.0404,8.88054,9.35331,13.10365
8.04206,7.99827,11.12587,7.18166,8.81946,8.12549,14.62633,10.24347,8.86358
6.42838,6.18771,9.37551,11.02093,11.46585,13.10452,7.67084,9.65991,14.36572
10.50502,6.93648,11.82872,9.65585,7.55969,5.50993,13.92825,12.95274,6.94969
5.80568,9.38898,10.4896,11.6087,13.47211,6.73534,7.94298,10.05674,12.79763
9.57052,10.7017,9.69081,9.33712,14.10709,5.98925,10.38525,8.58876,11.57944
10.01612,9.14633,14.52268,9.33614,13.08559,13.19894,7.42368,9.57802,17.95378
6.33887,6.02394,11.96978,13.16545,10.2223,14.72302,10.59702,12.62173,15.86208
5.33793,11.6845,8.75045,11.74681,14.15224,6.144,9.06627,8.63066,14.24954
11.69839,7.38554,7.65374,13.46487,12.46863,8.18095,7.62925,5.64222,12.60564
8.66685,8.48906,11.63975,15.99514,9.44538,13.37334,10.74032,12.75082,12.4361
13.40791,9.95317,12.59092,8.28873,9.49407,10.1824,11.44967,14.84181,9.46413
11.13894,5.95923,12.16067,11.37061,5.73004,11.48166,17.09043,12.11844,10.56358
11.26255,10.62426,14.25761,12.18025,8.65688,13.11875,10.60267,13.49874,13.95593
15.32425,11.54928,14.3804,11.49103,4.04298,10.15653,12.19681,16.19215,9.65559
7.03025,7.2863,9.4523,16.26002,11.864,10.05476,8.1026,10.01967,11.72255
12.31584,10.21778,8.56638,13.56731,10.80274,9.05254,7.59308,7.32922,13.55891
7.60763,8.88298,8.78192,14.41578,12.9108,9.95461,7.94962,9.25908,12.75943
7.06302,6.40602,8.51601,11.87081,11.55245,9.34126,8.74656,8.0763,14.6994
14.41078,11.10606,9.87315,13.30227,8.29684,11.57904,13.62877,12.21861,6.17126
8.28959,11.63718,10.26066,10.33466,14.72762,6.46935,10.47582,10.25138,11.16243
9.84402,6.54197,8.12094,13.74419,9.33774,6.8834,10.68824,8.92396,8.34561
12.49909,13.95308,10.72663,15.54943,8.52215,9.26269,9.76264,12.63705,5.43761
7.21906,7.40342,12.05254,18.54537,6.16524,11.07192,9.35608,16.09421,9.14266
9.50431,11.86546,11.86114,12.29672,7.74278,11.64649,9.12164,10.22368,8.61355
12.33375,9.34174,13.3238,7.92553,9.39156,12.04276,12.03898,12.96903,12.9519
14.31927,9.13575,15.98932,6.98431,8.4122,11.05234,12.58764,12.00972,11.75503
9.91963,4.4538,9.68186,15.06724,10.75179,10.17581,7.63497,7.65163,13.08188
7.00038,12.50243,11.25323,10.94402,10.6172,2.82467,12.46772,10.21822,6.56964
9.28734,11.01688,9.06406,13.32471,9.35153,12.82704,13.39009,10.95637,6.87484
8.71591,8.09265,8.80021,9.22215,5.45662,8.9449,16.02519,11.45753,6.7232
9.01543,9.36907,10.43098,13.27209,11.81802,11.06049,8.52735,10.37582,12.11203
4.10028,5.33202,8.99437,13.5573,11.9829,7.29946,13.20808,11.36106,10.56586
6.70808,10.09096,9.27711,11.84976,12.08187,14.34513,10.41081,8.30411,12.37756
14.55093,11.13001,12.623,8.01388,8.50766,6.61508,10.32291,10.94382,6.09151
11.85021,11.46998,14.06493,11.30788,9.08715,9.7298,15.54098,15.42582,9.21112
4.67567,10.36746,8.75948,8.64495,12.34856,5.21771,9.17977,11.91968,9.10539
11.86627,9.97583,7.80159,15.35161,12.17462,9.67262,6.18139,5.32125,15.35234
12.91749,8.53441,14.41754,8.67796,10.15253,7.14845,14.65059,10.93803,10.9398
9.49759,10.20655,14.94438,12.55013,10.27389,11.34644,10.19015,16.52709,12.13749
7.29965,7.39916,12.8603,9.18389,11.08481,12.27605,7.1191,11.07911,15.56853
10.90456,8.48255,9.41599,13.90913,12.66229,11.45919,4.12571,7.72265,14.12974
8.82345,9.39924,9.87758,13.67091,11.62918,6.87085,8.44979,10.62831,9.70504
3.55466,11.0721,9.14745,9.22976,13.7966,8.33774,9.17452,12.27469,12.67323
12.31511,6.24985,12.84243,10.76285,8.36133,12.69398,6.52389,14.68769,11.74553
17.06142,11.25113,11.22541,16.64884,8.29662,10.50973,13.44169,14.84051,5.45691
7.63201,5.19889,9.27822,13.00957,12.58538,10.03124,7.53006,8.74759,12.30514
9.53791,11.1656,12.37965,11.21545,10.68463,13.39776,10.21688,11.06515,12.7031
11.08063,7.21633,8.72441,14.58357,11.29226,7.8401,10.32218,7.59892,10.40283
10.95364,12.40807,11.95264,14.6481,8.2509,9.95796,12.77197,11.14312,6.16229
9.57814,11.91139,10.61443,14.77379,11.74996,7.57479,11.82324,13.09315,6.2226
8.92912,4.93453,11.54635,14.39235,9.27407,13.95538,3.67201,10.75259,15.0223
10.15231,8.3648,12.57887,12.51193,10.40172,12.10775,9.79184,13.92389,13.74172
8.29179,7.07359,11.15744,13.47305,7.32231,13.5378,7.72444,10.92024,14.77856
8.59875,10.67596,10.80567,11.30516,15.24688,8.45364,2.9306,7.4929,15.38481
9.47273,10.70946,14.25283,12.19252,9.55327,10.21908,8.86064,13.02089,12.83644
7.66413,5.87966,12.70233,15.54582,5.34125,10.64852,10.47323,14.69342,11.90934
9.49719,8.6632,9.95995,9.97579,9.50862,8.41347,13.88235,14.74593,8.31105
7.50216,9.35243,12.86261,15.82025,5.61249,12.35855,8.99602,14.86301,9.25783
10.93542,9.22713,15.02779,10.37407,9.78526,11.97765,9.66153,14.3937,16.29595
1.71457,7.63448,8.98264,11.22964,12.6736,5.73314,10.44777,11.61493,10.97391
12.19386,6.75889,10.66701,10.82066,8.00003,11.26661,14.82201,14.4008,9.08844
12.03254,11.97548,9.08578,11.13179,7.60515,12.78893,10.73209,14.82458,8.49699
14.51954,13.20268,13.08399,7.91757,6.9608,8.67396,10.94428,10.69179,7.77588
12.07074,11.13509,9.09692,14.65321,10.78328,10.9283,9.63542,7.69484,7.41417
8.85046,8.116,13.38654,8.75593,8.80464,11.28084,8.39632,12.87607,12.89338
8.96862,7.59131,7.83189,15.20239,10.76267,14.76767,6.43804,8.17784,15.41849
7.80603,9.259,9.3173,12.74066,11.63148,7.18445,8.1838,8.34674,12.44348
7.49803,12.16762,13.87851,9.65594,9.11923,14.23254,10.01599,12.47693,13.51328
7.91899,9.98024,6.27866,13.33849,11.25347,10.31002,10.06075,9.17517,12.27782
9.23437,7.69358,7.51341,13.73402,11.21956,10.9188,11.18795,10.04313,11.58472
9.19346,8.319,8.57528,13.13809,11.78749,7.63447,11.10857,8.3939,12.39931
9.45025,11.98796,12.67335,13.6935,7.00056,11.49034,11.06977,10.91056,9.39463
10.43117,16.06966,12.38255,16.36287,9.7239,5.2213,12.99452,8.25266,4.63676
14.01928,13.35384,12.38309,8.37118,6.04444,11.0062,15.3925,8.10707,12.47188
8.01558,7.67937,8.28181,12.51799,12.07114,9.96938,8.37079,8.11847,14.03765
8.0705,7.30254,9.73014,11.09913,11.06951,7.23133,11.06632,10.60516,9.02054
9.25114,11.82485,12.97751,12.46591,7.20549,10.95118,8.78828,12.71687,9.50189
8.9272,6.08803,12.12444,8.62628,13.60863,15.28634,5.54736,11.52677,17.83494
12.47046,14.29255,8.44815,16.01891,7.09199,11.51448,12.0471,13.8365,6.38825
7.39569,9.32879,7.59986,11.86573,13.90759,9.95722,5.1098,7.0458,15.22779
9.68925,6.60219,10.50926,9.20952,7.86828,8.93166,16.0288,16.83544,7.68773
9.44501,9.90569,13.61399,9.65778,9.74409,9.97767,12.05089,13.92516,10.88732
12.62247,8.66992,12.71208,9.4563,8.02612,7.06433,12.5099,11.83276,9.6443
13.84342,8.85762,10.84697,9.75302,10.04668,10.6901,11.49717,11.11577,10.22806
8.96267,6.17095,12.45178,9.48593,8.6187,14.21711,5.7069,11.57177,14.79762
8.56917,10.35723,14.43126,12.41089,7.26875,11.65136,9.02694,13.28248,11.18174
11.74615,7.8868,12.50549,6.07765,9.58807,13.29706,7.06231,11.69977,12.38165
4.34683,9.15148,11.14456,14.30982,8.9541,12.95547,10.40586,10.79212,12.55189
6.1791,9.46869,11.09712,13.13103,6.27325,13.14464,7.46173,10.77959,9.66106
6.27004,4.14132,9.57378,15.59507,8.25944,13.69301,6.61207,11.08504,14.12584
9.92982,7.35269,10.60253,13.85311,13.61145,8.31901,7.84387,8.00096,12.94843
8.47598,11.6104,10.0381,8.16689,14.49773,5.51393,10.53437,11.126,9.95792
13.95425,12.95615,14.58774,15.17086,10.25,8.67467,12.30272,14.65754,8.47468
10.17647,8.18773,10.51653,8.20487,6.11419,10.10608,14.63268,9.35297,11.38222
11.74541,10.36197,9.78457,9.6331,7.13627,8.97722,12.54294,12.85697,8.65882
12.49137,8.09649,12.62486,8.74191,9.62374,7.33649,11.31988,16.31145,7.97608
11.33552,13.38419,14.81117,15.46072,13.5812,6.00464,13.81128,10.36357,9.24312
8.38225,10.34756,7.91712,12.12399,11.8463,7.35545,10.53755,8.3129,12.16901
11.41898,11.77853,13.19712,10.88065,8.21774,4.77085,12.79174,15.11691,8.61152
7.65053,12.5836,9.24217,13.06537,12.2209,7.57246,9.1079,9.8473,12.21843
16.93419,15.89673,16.52046,13.55694,9.28161,9.01735,12.36133,11.15177,11.09099
6.6378,9.22455,8.08099,10.78162,10.18009,10.31441,9.79565,12.65656,9.81096
10.02816,11.3771,11.18183,11.96107,13.59359,7.47851,6.68602,9.09797,12.57951
12.35085,15.02954,10.71037,13.64711,7.6386,9.18886,8.69471,14.128,6.30525
10.39306,8.29916,11.34933,8.22077,7.67069,7.469,11.83709,11.6799,8.92525
9.58003,9.62363,12.31289,15.71007,8.01091,9.8678,9.37506,15.66788,9.46495
6.14931,8.05438,7.61926,13.48534,11.91958,11.4893,5.80265,8.64646,15.83971
4.08338,8.07285,9.88337,9.89048,12.67388,7.31119,8.37376,12.13353,10.89222
7.80296,11.04666,8.60539,12.34243,12.59543,8.69097,8.29655,10.14523,12.02957
11.69239,13.93376,14.57155,15.35153,14.00188,11.75288,13.06495,10.44147,7.41189
14.3073,11.36531,12.48938,10.42333,9.32358,9.08114,11.70754,12.27827,8.00824
11.73037,8.04566,12.1513,9.97798,4.94119,9.88689,14.60941,10.36368,9.42156
7.15904,6.45909,13.06023,12.75805,8.78924,10.02037,7.96576,13.03061,14.04175
8.3547,9.47923,11.1631,10.22331,8.53995,12.51328,11.80915,11.18637,11.98875
13.19498,9.49695,8.78231,13.85671,10.8899,8.51712,7.89037,6.57549,11.92159
14.44109,6.76243,11.52474,12.51544,7.11387,6.92766,12.39072,14.75528,7.38012
10.88619,10.22926,10.78904,9.58072,9.25068,7.22237,11.77189,12.20942,4.9068
13.7064,10.0582,13.16442,5.42612,9.05114,5.39346,10.31634,10.98261,5.90775
13.08275,7.36405,13.44433,9.14533,11.52557,6.55247,9.1323,15.3053,9.88968
9.85162,10.82774,6.96393,11.25585,12.19808,5.39259,11.40349,8.00956,10.56214
9.61117,9.9506,13.3754,12.46099,8.97171,10.75921,8.33318,13.0029,11.37417
12.14235,7.70585,14.90184,7.44927,8.22985,9.76781,12.9959,15.30247,10.49033
11.66912,8.9542,9.30829,9.91735,5.52583,7.6834,12.56427,11.46932,8.43952
8.45697,11.50841,8.16521,13.96029,12.31866,7.46394,10.38131,9.42771,10.77608
5.62747,4.95737,10.94462,12.43755,13.50926,7.78281,5.65286,8.20667,13.63132
10.10227,16.26532,16.74618,14.98159,10.61153,6.405,11.64741,11.49516,6.01809
8.55155,7.46458,10.25812,12.57138,9.15116,12.06293,9.1249,9.28386,12.52958
12.1261,15.39655,15.53941,12.06546,9.11038,9.77262,14.25121,11.20554,10.33598
9.37559,8.58176,12.13103,14.26015,8.17969,13.1083,8.6765,12.86926,11.54614
7.15131,8.92455,11.18389,15.78304,8.12576,12.47508,6.6455,12.7877,10.73804
6.30989,7.9789,12.45752,13.328,7.72091,13.86849,10.68563,14.11402,13.02685
7.36684,7.99905,7.07491,15.55393,10.21705,11.62507,9.32155,11.105,10.56219
10.83103,9.23313,9.45926,10.19474,11.86058,6.90496,11.76563,8.23716,12.81945
7.44791,11.72953,13.29308,13.64667,7.54158,10.9583,12.00603,11.9407,11.0989
10.37093,8.63111,14.0389,12.82052,7.44421,11.60212,9.1028,17.13664,13.16579
8.52468,9.97806,6.76753,14.60704,11.72243,12.04776,7.75033,9.29531,13.47454
10.38098,13.72872,15.99877,14.64604,13.01949,7.93565,10.85629,10.06665,7.99727
8.45876,8.67681,7.73532,12.94437,10.01307,10.84284,7.9626,10.37997,11.10166
7.54389,6.28639,10.58917,12.3009,6.1569,15.4309,7.42741,10.21214,12.70925
15.53543,10.93023,12.85506,10.81831,6.5165,8.78296,13.63647,13.14053,7.70266
14.17951,8.95324,12.25016,10.08438,5.12279,9.77017,13.56746,9.58722,7.32607
8.93323,10.11549,7.39748,14.09734,12.75267,12.79041,6.1191,8.76063,14.53718
8.38521,9.78487,8.11949,13.11047,12.35283,9.25527,8.41229,8.02607,13.5959
9.58402,9.57635,6.67009,11.10925,6.1281,6.92469,10.41741,15.47033,6.52587
8.91122,10.27632,14.22808,10.85687,5.68372,13.23849,11.13661,12.82571,12.80295
9.85871,4.61413,13.04669,11.40558,7.67036,10.30452,5.09098,13.87235,13.6254
12.30269,11.67567,10.99104,12.94619,7.33399,6.89751,11.00281,15.19426,7.16784
7.34198,7.43303,8.88209,13.14707,11.14997,8.81707,10.11325,10.28222,10.43633
7.4971,9.32536,13.14884,11.09376,8.34651,11.44408,10.01504,13.84845,12.04999
9.35536,9.28505,9.02347,7.77231,15.42865,5.03549,11.45285,7.32758,11.53947
11.70345,11.31348,12.01974,12.51121,9.55847,5.01402,12.70388,11.22284,7.52354
10.55937,9.81974,12.46055,12.01094,12.21606,5.41482,11.51128,8.90587,6.87683
8.90973,9.45651,6.36002,12.63655,10.58808,8.02777,10.03297,8.50656,10.53578
6.12401,6.41941,11.95316,18.23084,5.86284,13.02607,9.42731,13.30981,14.71505
9.24122,9.82068,14.33697,14.1276,9.52685,8.15237,12.08453,13.97356,12.75249
13.03482,12.29254,14.76644,15.98038,9.34951,9.81038,10.80033,17.42527,5.49604
4.52245,9.04239,8.49914,13.08875,12.25316,10.90697,9.5438,11.19745,13.02789
5.77663,8.29125,7.85435,12.12109,13.37008,9.81329,7.33574,8.29531,14.59176
6.49923,9.78766,7.30831,9.24285,13.14451,6.54447,12.57647,11.94192,9.31343
8.99442,9.40423,12.95712,10.40447,9.22879,10.47717,7.89121,13.20947,12.82508
11.45582,8.28818,8.27525,11.55777,11.8708,8.4485,11.75045,8.6111,10.97095
7.96049,9.7121,9.30078,10.21791,14.24598,10.46099,7.36341,9.86804,13.86159
6.55321,9.97066,7.26654,13.23565,12.87782,13.15758,7.22832,9.17211,15.3259
7.23105,10.96183,12.77351,13.42303,7.64025,12.69094,12.97266,14.2055,11.39788
7.81173,10.61297,11.06371,12.93641,2.0817,13.7803,8.32535,13.95127,5.48587
9.30747,10.18789,11.3512,10.06555,8.2583,14.16454,11.04302,11.53488,10.90827
8.70179,10.15247,9.41863,13.74135,13.07535,10.14706,5.3648,7.247,15.20117
13.98239,9.04703,10.54327,13.13125,9.20585,6.2029,11.21304,11.7057,6.07513
7.95018,9.27488,12.4543,15.29353,8.49114,10.40974,9.5825,13.15747,11.02044
5.50843,11.77988,12.21084,14.64202,7.05875,13.68704,10.74916,11.7974,9.79049
11.66572,12.9175,11.98726,8.81201,8.05619,8.759,12.98965,12.17057,6.25021
3.79098,9.01996,8.87237,10.041,12.1771,8.17902,10.05071,11.35243,12.13347
10.61294,6.99967,12.58085,12.25998,8.92284,13.09798,7.54226,11.99229,14.094
9.71225,10.50025,12.26162,9.42883,10.62654,13.05736,9.20386,10.29788,15.14762
10.01444,9.94815,12.8192,10.12186,8.07618,12.40217,8.81482,11.01631,11.1274
11.82542,12.88535,10.12468,12.27387,8.69375,13.49399,9.92687,11.28841,9.86846
9.77774,9.87741,13.3868,12.18778,7.03042,11.96649,7.09821,11.66037,10.96057
13.9677,13.37905,14.07927,11.34424,4.25936,9.27255,13.54117,15.28782,9.94251
13.72793,14.08713,11.44386,14.24776,7.35667,9.78312,8.36857,12.04066,8.00311
11.60938,10.1164,9.84572,10.59107,8.4939,9.3332,10.50119,14.32147,7.32259
6.90804,10.37704,11.98705,12.90453,6.73293,11.49411,12.05089,14.798,8.49467
12.54128,11.70222,13.61417,9.60475,8.65753,10.68881,7.61014,13.49891,9.02068
14.6954,7.12258,12.98717,11.02936,5.72672,9.09595,13.60205,12.87323,10.97949
11.15444,11.33607,11.48694,11.96943,7.60046,8.35835,15.99986,12.59567,8.628
6.41923,9.63816,12.86171,16.42314,6.21937,10.75666,8.27248,14.4987,10.03528
10.18248,11.67032,8.42398,13.31946,11.0987,5.88237,12.15021,8.98383,10.1423
8.56767,7.76791,13.80726,11.74562,9.67908,10.69854,8.20453,13.50158,15.28944
14.76082,11.22248,11.59167,11.04882,6.2659,11.91341,13.42691,17.2025,9.15077
5.91545,10.31371,10.92834,14.09855,9.75318,12.7772,10.53186,9.3592,13.83784
5.70014,10.17502,11.51495,10.59947,9.98059,12.26998,7.48616,9.14876,12.89536
9.0304,11.98145,7.61975,13.46227,7.57594,12.90232,11.35802,11.59293,5.26841
8.88352,8.41934,10.69844,13.15084,12.25048,8.36215,7.28495,9.02559,12.30491
15.47109,13.3931,12.93139,11.91605,8.01172,14.61669,10.58808,14.29697,13.96686
11.17412,13.72075,14.76185,14.67989,4.93357,11.27107,12.08338,16.41262,7.68326
11.36628,11.97811,11.77107,12.79083,8.48134,10.45121,13.71334,11.4362,8.33457
13.25284,5.38208,11.60667,12.7745,12.46696,5.76936,7.79379,4.90556,11.09233
10.63263,7.27039,6.46442,10.48984,12.56623,12.1657,8.75271,7.46294,14.59616
11.33165,7.19391,13.71988,8.74465,8.28952,10.04429,12.81383,13.73673,9.35042
10.62207,9.38267,11.0914,11.05703,10.60716,12.0011,8.16103,11.407,11.1357
11.8517,6.25854,9.50696,13.09737,11.73446,8.59995,6.6304,6.16714,12.82606
8.16571,5.9662,11.38824,14.93298,5.60854,14.28443,9.73026,12.78772,12.65063
13.89613,10.33533,12.87342,8.65428,10.6505,10.26607,9.71055,10.46707,9.58768
12.35951,6.53347,12.6769,10.12546,13.22274,13.71047,9.6857,11.80606,18.03679
9.44514,4.82696,11.10278,10.47274,8.80051,9.11307,12.98461,11.13884,11.22048
8.60844,8.02081,9.37645,11.67679,13.10151,10.08152,5.85904,8.13361,13.99373
7.49906,6.66958,10.55086,9.01422,14.78671,7.01738,9.87654,9.77537,10.47787
11.19299,11.88328,6.83357,13.09506,10.7867,9.7699,7.63458,9.30662,10.99508
9.26786,9.7978,15.13977,11.45317,7.12314,12.44659,8.09029,15.55697,11.92722
6.4593,9.7365,9.91427,13.10899,12.21137,7.33785,7.97824,10.62806,9.89426
11.30052,14.197,10.45513,13.17664,7.02049,11.98749,13.74546,11.74537,11.29429
11.77373,11.45651,12.52224,7.99831,8.7127,14.44473,5.3647,9.19546,9.85176
10.18259,8.05463,9.84629,10.3917,13.31162,8.88366,12.07877,13.91085,8.69224
8.73767,8.32052,11.4417,15.36469,6.41122,13.19916,7.59625,9.85512,13.3256
6.5808,6.62013,12.07391,14.63539,7.75844,16.07746,8.81654,12.33006,16.41703
13.03649,7.71637,7.85775,14.51646,10.6905,8.14416,10.72321,7.19832,8.94912
16.3676,7.11097,13.61077,10.20569,5.51505,10.25258,12.9815,13.13233,10.96203
8.97302,9.14219,11.29084,10.45582,7.09896,14.49525,7.23946,9.64482,12.27604
11.94275,7.15825,11.78503,9.83579,9.45635,5.61739,13.15509,12.04416,4.70929
7.95969,6.85587,11.53602,14.49911,9.34289,13.74792,9.41799,11.66196,15.02949
9.16624,11.18132,13.56204,9.57559,7.27927,11.91021,9.82133,12.83788,10.6459
11.59334,8.49466,9.23716,9.85589,14.54016,8.1769,6.47064,5.64939,14.04109
12.56146,6.95587,14.65939,7.04044,7.2295,8.47227,12.33387,12.13065,13.19401
5.84579,8.93597,8.99446,11.10604,12.19509,6.302,10.16332,9.43598,11.40116
12.89665,12.57157,8.54342,12.53008,8.74313,9.6889,12.68245,10.85908,9.03289
7.89054,7.99484,6.98446,11.68379,11.07514,10.1146,10.90284,9.36946,11.84564
6.75023,10.0996,10.98784,10.55927,6.62604,12.99919,10.87151,10.46645,11.13134
